shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.5,0.553,-3.1,-2.6,0.261061541938 ,0.242707253291 ,0.254784182059 ,-1119.065307617180 ,-1127.475097656250 
0.5,0.605,-3.1,-2.6,0.260901791031 ,0.242576072588 ,0.254429818629 ,-1119.059570312500 ,-1127.372314453120 
0.5,0.658,-3.1,-2.6,0.261270324362 ,0.244083913657 ,0.256203575291 ,-1118.966186523430 ,-1127.142456054680 
0.5,0.711,-3.1,-2.6,0.261388614961 ,0.244172094813 ,0.256585080481 ,-1118.974975585930 ,-1127.409667968750 
0.5,0.763,-3.1,-2.6,0.261042001328 ,0.242666547441 ,0.254716374681 ,-1119.065795898430 ,-1127.473632812500 
0.5,0.816,-3.1,-2.6,0.261133959859 ,0.243276910894 ,0.255388111152 ,-1119.014892578120 ,-1127.427490234370 
0.5,0.868,-3.1,-2.6,0.261621035992 ,0.245449217678 ,0.257968207455 ,-1118.847290039060 ,-1127.298095703120 
0.5,0.921,-3.1,-2.6,0.261604751435 ,0.245349706459 ,0.257865460546 ,-1118.854736328120 ,-1127.316894531250 
0.5,0.974,-3.1,-2.6,0.260875869178 ,0.242722870525 ,0.254463361977 ,-1119.036987304680 ,-1127.381713867180 
0.553,0.026,-3.1,-2.6,0.261194412439 ,0.243856034155 ,0.255921204250 ,-1118.951416015620 ,-1127.408935546870 
0.553,0.079,-3.1,-2.6,0.261780456730 ,0.245924900923 ,0.258641087717 ,-1118.822753906250 ,-1126.972656250000 
0.553,0.132,-3.1,-2.6,0.261174570765 ,0.243905200715 ,0.255904358746 ,-1118.942138671870 ,-1127.384521484370 
0.553,0.184,-3.1,-2.6,0.261004457164 ,0.242848894974 ,0.254900296499 ,-1119.067016601560 ,-1127.402709960930 
0.553,0.237,-3.1,-2.6,0.261524790512 ,0.244717794138 ,0.257225849505 ,-1118.938110351560 ,-1127.317016601560 
0.553,0.289,-3.1,-2.6,0.261828271036 ,0.246118778152 ,0.258903178184 ,-1118.807983398430 ,-1127.017944335930 
0.553,0.342,-3.1,-2.6,0.261493884354 ,0.244878512661 ,0.257228501874 ,-1118.903442382810 ,-1127.144409179680 
0.553,0.395,-3.1,-2.6,0.261241788590 ,0.243624054374 ,0.256020035260 ,-1119.066772460930 ,-1127.343505859370 
0.553,0.447,-3.1,-2.6,0.261297288064 ,0.243892539847 ,0.256239208578 ,-1119.028686523430 ,-1127.330688476560 
0.553,0.5,-3.1,-2.6,0.261122648751 ,0.243760920206 ,0.255683127268 ,-1118.950439453120 ,-1127.444091796870 
0.553,0.553,-3.1,-2.6,0.261403241123 ,0.244187440505 ,0.256635693636 ,-1118.982666015620 ,-1127.323852539060 
0.553,0.605,-3.1,-2.6,0.261317112584 ,0.243774009855 ,0.256319114100 ,-1119.073608398430 ,-1127.336181640620 
0.553,0.658,-3.1,-2.6,0.261307744662 ,0.243745661907 ,0.256266110913 ,-1119.069091796870 ,-1127.339477539060 
0.553,0.711,-3.1,-2.6,0.260929932049 ,0.242579547430 ,0.254482909129 ,-1119.062866210930 ,-1127.390258789060 
