shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.913,0.391,-1.300,0.221180815754,-489.070983886719
0.913,0.435,-1.300,0.221486162065,-489.052307128906
0.913,0.478,-1.300,0.221303341435,-489.054809570312
0.913,0.522,-1.300,0.221023162163,-489.075592041016
0.913,0.565,-1.300,0.221217226403,-489.068115234375
0.913,0.609,-1.300,0.221245270013,-489.055480957031
0.913,0.652,-1.300,0.221198800672,-489.072296142578
0.913,0.696,-1.300,0.220736710478,-489.082336425781
0.913,0.739,-1.300,0.220891165706,-489.076293945312
0.913,0.783,-1.300,0.221035780636,-489.073730468750
0.913,0.826,-1.300,0.221099392645,-489.074218750000
0.913,0.870,-1.300,0.220878068998,-489.076019287109
0.913,0.913,-1.300,0.221395336080,-489.055725097656
0.913,0.957,-1.300,0.221555213585,-489.050445556641
0.957,0.000,-1.300,0.221032487640,-489.074981689453
0.957,0.043,-1.300,0.221191268498,-489.069793701172
0.957,0.087,-1.300,0.221555213585,-489.050445556641
0.957,0.130,-1.300,0.221337973378,-489.054901123047
0.957,0.174,-1.300,0.221004179907,-489.074554443359
0.957,0.217,-1.300,0.221264546894,-489.069366455078
0.957,0.261,-1.300,0.221162703186,-489.064453125000
0.957,0.304,-1.300,0.221119126742,-489.073852539062
0.957,0.348,-1.300,0.220728552620,-489.085693359375
0.957,0.391,-1.300,0.220950075780,-489.076049804688
0.957,0.435,-1.300,0.221056186288,-489.070709228516
0.957,0.478,-1.300,0.221207781486,-489.072326660156
0.957,0.522,-1.300,0.220928207977,-489.075164794922
0.957,0.565,-1.300,0.221398130875,-489.054565429688
0.957,0.609,-1.300,0.221586818684,-489.049194335938
0.957,0.652,-1.300,0.221140930177,-489.068054199219
0.957,0.696,-1.300,0.221052349992,-489.073852539062
0.957,0.739,-1.300,0.221361980613,-489.057800292969
0.957,0.783,-1.300,0.221105071894,-489.069458007812
0.957,0.826,-1.300,0.220827120185,-489.081115722656
0.957,0.870,-1.300,0.220757343894,-489.081542968750
0.957,0.913,-1.300,0.221038387618,-489.073577880859
0.957,0.957,-1.300,0.221191268498,-489.069793701172

metric,value
total_points,529
valid_points,529
pearson,0.942338710326
spearman,0.958533965881
