trial_id,min_energy_random8of24_eV,proxy_best_energy_top8_eV,delta_random_min_minus_proxybest_eV,resample_base,pool_n,budget_k,seed
1863,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1864,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1865,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1866,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1867,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1868,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1869,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1870,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1871,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1872,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1873,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1874,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1875,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1876,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1877,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1878,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1879,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1880,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1881,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1882,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1883,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1884,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1885,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1886,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1887,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1888,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1889,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1890,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1891,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1892,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1893,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1894,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1895,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1896,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1897,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1898,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1899,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1900,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1901,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1902,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1903,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1904,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1905,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1906,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1907,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1908,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1909,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1910,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1911,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1912,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1913,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1914,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1915,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1916,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1917,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1918,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1919,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1920,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1921,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1922,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1923,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1924,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1925,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1926,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1927,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1928,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1929,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1930,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1931,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1932,-1154.7508544921875,-1155.0416259765625,0.290771484375,all_24,24,8,0
1933,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1934,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1935,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1936,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1937,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1938,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1939,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1940,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1941,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1942,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1943,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1944,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1945,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1946,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1947,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1948,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1949,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1950,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1951,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1952,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1953,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1954,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1955,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1956,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1957,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1958,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1959,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1960,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1961,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1962,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1963,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1964,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1965,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1966,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1967,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1968,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1969,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1970,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1971,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1972,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1973,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1974,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1975,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1976,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1977,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1978,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1979,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1980,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1981,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1982,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1983,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1984,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1985,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1986,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1987,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1988,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1989,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1990,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1991,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1992,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1993,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1994,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1995,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1996,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1997,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1998,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1999,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
